Cell Phenotype,,Cell Phenotype,0,1,Topic attribution,FCS file,Condition
N°1,210544,N°1,11.064748,13.761979,1,2524.FCS,normal
N°1,259941,N°1,8.868786,14.031071,1,0716.FCS,normal
N°1,280724,N°1,10.563919,14.153515,1,1660.FCS,normal
N°1,181450,N°1,6.4447494,13.6066,1,2756.FCS,normal
N°1,190316,N°1,11.16977,16.297365,1,1260.FCS,normal
N°1,111966,N°1,9.063293,9.668345,1,0396.FCS,normal
N°1,18109,N°1,8.283589,13.202816,1,1508.FCS,normal
N°1,174378,N°1,9.952552,17.02684,1,0692.FCS,normal
N°1,1618,N°1,9.120332,17.049524,1,1572.FCS,normal
N°1,269021,N°1,8.231933,12.691911,1,0420.FCS,normal
N°1,293130,N°1,11.316879,16.547712,1,1700.FCS,normal
N°1,351692,N°1,10.920183,13.908973,1,0756.FCS,aml
N°1,3568,N°1,7.1966896,12.370925,1,1572.FCS,normal
N°1,375096,N°1,7.986679,12.017152,1,0924.FCS,aml
N°1,1038,N°1,8.136319,12.454278,1,1572.FCS,normal
N°1,70575,N°1,9.248653,14.08156,1,1860.FCS,normal
N°1,295063,N°1,9.44864,17.829165,1,1700.FCS,normal
N°1,203114,N°1,8.528928,16.51896,1,2556.FCS,normal
N°1,29058,N°1,6.612591,13.425521,1,0876.FCS,normal
N°1,296058,N°1,10.519358,17.20318,1,1700.FCS,normal
N°1,360294,N°1,11.155384,12.793008,1,0804.FCS,aml
N°1,119461,N°1,8.440229,15.915084,1,0060.FCS,normal
N°1,152113,N°1,8.636973,14.5918,1,2420.FCS,normal
N°1,195217,N°1,8.383845,16.17721,1,0540.FCS,normal
N°1,182874,N°1,12.417329,14.855231,1,2812.FCS,normal
N°1,406477,N°1,8.184402,12.423036,1,1372.FCS,aml
N°1,136888,N°1,7.029441,13.418418,1,2548.FCS,normal
N°1,2966,N°1,7.3279457,12.028022,1,1572.FCS,normal
N°1,228149,N°1,11.602837,15.645325,1,2476.FCS,normal
N°1,195822,N°1,9.187187,14.669175,1,0540.FCS,normal
N°1,320868,N°1,8.462064,15.874019,1,0260.FCS,aml
N°1,213152,N°1,9.019664,16.075977,1,2524.FCS,normal
N°1,270694,N°1,7.110679,14.294501,1,0420.FCS,normal
N°1,41241,N°1,7.5370746,14.99136,1,0236.FCS,normal
N°1,20752,N°1,9.608162,15.349351,1,0724.FCS,normal
N°1,73058,N°1,8.5201435,12.856818,1,1860.FCS,normal
N°1,108628,N°1,10.4573345,12.614018,1,1644.FCS,normal
N°1,204036,N°1,7.5467353,12.095219,1,2556.FCS,normal
N°1,496067,N°1,9.644315,16.055292,1,2748.FCS,aml
N°1,101199,N°1,7.95286,14.168315,1,1532.FCS,normal
N°1,71571,N°1,8.692605,14.775931,1,1860.FCS,normal
N°1,192164,N°1,9.014984,16.38509,1,0540.FCS,normal
N°1,267753,N°1,8.059255,10.504136,1,0428.FCS,normal
N°1,4054,N°1,9.030385,16.008022,1,1572.FCS,normal
N°1,156120,N°1,11.3296175,15.448077,1,1108.FCS,normal
N°1,243587,N°1,7.431338,13.618101,1,2020.FCS,normal
N°1,237763,N°1,9.72647,11.491446,1,1036.FCS,normal
N°1,81366,N°1,9.394416,16.376656,1,0564.FCS,normal
N°1,237017,N°1,10.361884,14.728382,1,1036.FCS,normal
N°1,236507,N°1,8.127366,16.790632,1,1036.FCS,normal
N°1,377500,N°1,8.853932,15.491835,1,0924.FCS,aml
N°1,27366,N°1,8.048361,12.8899765,1,0876.FCS,normal
N°1,115554,N°1,10.168369,16.43604,1,0396.FCS,normal
N°1,292802,N°1,7.9680104,12.670463,1,1700.FCS,normal
N°1,231643,N°1,10.629108,16.114735,1,2476.FCS,normal
N°1,309991,N°1,6.9328537,13.215722,1,0052.FCS,aml
N°1,164413,N°1,9.335859,13.090695,1,2172.FCS,normal
N°1,71211,N°1,9.895134,16.70882,1,1860.FCS,normal
N°1,56868,N°1,10.064826,10.99803,1,0588.FCS,normal
N°1,137844,N°1,10.444001,14.029579,1,2548.FCS,normal
N°1,131475,N°1,9.337773,17.488373,1,1276.FCS,normal
N°1,334795,N°1,10.581689,15.30116,1,0476.FCS,aml
N°1,141664,N°1,7.85557,14.059042,1,2548.FCS,normal
N°1,268227,N°1,7.6204643,13.349948,1,0428.FCS,normal
N°1,23552,N°1,8.770138,16.329412,1,0724.FCS,normal
N°1,12928,N°1,12.073161,14.169088,1,0316.FCS,normal
N°1,78780,N°1,9.351166,17.253067,1,1628.FCS,normal
N°1,32154,N°1,11.821406,14.378953,1,0876.FCS,normal
N°1,245848,N°1,10.941713,16.73012,1,2020.FCS,normal
N°1,22529,N°1,9.849829,15.735061,1,0724.FCS,normal
N°1,72199,N°1,8.467174,10.55031,1,1860.FCS,normal
N°1,147068,N°1,7.5218296,12.677454,1,2684.FCS,normal
N°1,133414,N°1,9.986286,16.846325,1,1276.FCS,normal
N°1,448060,N°1,9.178383,18.01741,1,1884.FCS,aml
N°1,85759,N°1,9.878474,14.748749,1,0564.FCS,normal
N°1,178897,N°1,8.592441,15.999181,1,2756.FCS,normal
N°1,84338,N°1,9.171522,15.952507,1,0564.FCS,normal
N°1,411411,N°1,7.186108,13.027512,1,1388.FCS,aml
N°1,72478,N°1,8.964329,16.244766,1,1860.FCS,normal
N°1,189375,N°1,9.881769,17.642302,1,1260.FCS,normal
N°1,370129,N°1,9.708356,13.503157,1,0836.FCS,aml
N°1,158549,N°1,8.749836,16.38394,1,1108.FCS,normal
N°1,367271,N°1,11.402036,13.820657,1,0836.FCS,aml
N°1,292945,N°1,8.633648,13.321547,1,1700.FCS,normal
N°1,295868,N°1,10.045895,16.634241,1,1700.FCS,normal
N°1,134917,N°1,11.646226,15.553555,1,1276.FCS,normal
N°1,446231,N°1,10.608492,16.76325,1,1884.FCS,aml
N°1,174891,N°1,7.888298,14.223149,1,0692.FCS,normal
N°1,485114,N°1,8.872674,16.514675,1,2604.FCS,aml
N°1,172979,N°1,10.432955,14.963548,1,0692.FCS,normal
N°1,256581,N°1,11.825578,15.769024,1,0780.FCS,normal
N°1,23523,N°1,8.906404,14.488432,1,0724.FCS,normal
N°1,367947,N°1,8.730623,11.580079,1,0836.FCS,aml
N°1,165175,N°1,8.8850975,15.6883,1,2172.FCS,normal
N°1,97123,N°1,7.805179,12.435991,1,1532.FCS,normal
N°1,13621,N°1,8.81051,16.400494,1,1508.FCS,normal
N°1,154169,N°1,8.194867,15.587047,1,2420.FCS,normal
N°1,285153,N°1,11.403719,13.875618,1,1660.FCS,normal
N°1,95102,N°1,10.732888,13.859206,1,1492.FCS,normal
N°1,117916,N°1,10.199085,16.057365,1,0396.FCS,normal
N°1,377867,N°1,8.416245,14.341802,1,0924.FCS,aml
N°1,16355,N°1,8.061065,13.681448,1,1508.FCS,normal
N°1,288236,N°1,7.7781878,15.139497,1,2772.FCS,normal
N°1,290234,N°1,9.602807,15.48042,1,2772.FCS,normal
N°1,129305,N°1,8.547798,16.052578,1,1452.FCS,normal
N°1,129803,N°1,7.670328,13.949852,1,1452.FCS,normal
N°1,374044,N°1,10.043739,11.381213,1,0924.FCS,aml
N°1,4558,N°1,10.008167,17.717669,1,1572.FCS,normal
N°1,470050,N°1,9.374286,13.023378,1,2276.FCS,aml
N°1,178876,N°1,7.5131593,14.260117,1,2756.FCS,normal
N°1,21257,N°1,12.153773,14.129523,1,0724.FCS,normal
N°1,96681,N°1,7.3202977,14.692144,1,1532.FCS,normal
N°1,235642,N°1,11.650556,13.393291,1,1036.FCS,normal
N°1,36380,N°1,8.368801,14.296464,1,2396.FCS,normal
N°1,47956,N°1,7.313961,13.155451,1,0100.FCS,normal
N°1,235116,N°1,10.016737,14.47858,1,1036.FCS,normal
N°1,161274,N°1,7.2644663,13.119985,1,1108.FCS,normal
N°1,221616,N°1,7.756024,13.582441,1,0028.FCS,normal
N°1,103111,N°1,11.3864155,13.351364,1,1644.FCS,normal
N°1,272831,N°1,7.176388,13.570102,1,0420.FCS,normal
N°1,108675,N°1,9.851956,15.728445,1,1644.FCS,normal
N°1,150676,N°1,8.084379,15.625723,1,2684.FCS,normal
N°1,126939,N°1,7.90421,13.523544,1,1452.FCS,normal
N°1,50954,N°1,8.232317,13.4291935,1,0100.FCS,normal
N°1,104112,N°1,8.186849,16.116568,1,1644.FCS,normal
N°1,93707,N°1,9.079409,15.554566,1,1492.FCS,normal
N°1,158304,N°1,10.36851,14.802032,1,1108.FCS,normal
N°1,226369,N°1,7.672791,12.09356,1,0028.FCS,normal
N°1,279892,N°1,8.35415,14.090158,1,1660.FCS,normal
N°1,149038,N°1,8.590286,16.803041,1,2684.FCS,normal
N°1,145966,N°1,11.765536,13.602972,1,2684.FCS,normal
N°1,179514,N°1,11.41809,13.784445,1,2756.FCS,normal
N°1,50938,N°1,10.514895,12.331526,1,0100.FCS,normal
N°1,28132,N°1,10.480043,16.218029,1,0876.FCS,normal
N°1,321411,N°1,8.3458395,12.721447,1,0260.FCS,aml
N°1,6023,N°1,9.568194,15.013195,1,1572.FCS,normal
N°1,140063,N°1,7.215238,13.407194,1,2548.FCS,normal
N°1,196060,N°1,9.017072,10.872184,1,0540.FCS,normal
N°1,63436,N°1,7.9012527,15.519641,1,0764.FCS,normal
N°1,306863,N°1,9.044832,15.760662,1,0052.FCS,aml
N°1,5633,N°1,6.546472,13.908584,1,1572.FCS,normal
N°1,162976,N°1,8.361052,13.602027,1,2172.FCS,normal
N°1,102486,N°1,9.242384,16.761147,1,1644.FCS,normal
N°1,272773,N°1,10.970227,14.468088,1,0420.FCS,normal
N°1,46186,N°1,8.717353,14.1468725,1,0100.FCS,normal
N°1,25218,N°1,7.452602,12.313235,1,0724.FCS,normal
N°1,292877,N°1,10.967354,16.611948,1,1700.FCS,normal
N°1,121030,N°1,8.323498,12.267898,1,0060.FCS,normal
N°1,270202,N°1,9.807123,15.195345,1,0420.FCS,normal
N°1,482111,N°1,10.332993,12.232135,1,2508.FCS,aml
N°1,289578,N°1,9.303225,17.236101,1,2772.FCS,normal
N°1,271861,N°1,9.300015,14.849172,1,0420.FCS,normal
N°1,17778,N°1,7.499837,15.699445,1,1508.FCS,normal
N°1,86289,N°1,8.301934,15.337931,1,0564.FCS,normal
N°1,369522,N°1,10.781511,13.090355,1,0836.FCS,aml
N°1,163391,N°1,8.495287,13.227419,1,2172.FCS,normal
N°1,66924,N°1,9.981714,14.130553,1,1860.FCS,normal
N°1,102851,N°1,9.101256,13.0395355,1,1644.FCS,normal
N°1,284196,N°1,9.827123,15.539119,1,1660.FCS,normal
N°1,469870,N°1,6.9469595,13.556801,1,2276.FCS,aml
N°1,49322,N°1,10.583732,15.751987,1,0100.FCS,normal
N°1,118071,N°1,7.911362,14.7058735,1,0060.FCS,normal
N°1,370887,N°1,10.003867,13.722621,1,0836.FCS,aml
N°1,8951,N°1,10.885387,14.323853,1,0316.FCS,normal
N°1,18488,N°1,7.8087735,13.22643,1,1508.FCS,normal
N°1,85289,N°1,8.403108,16.950047,1,0564.FCS,normal
N°1,37883,N°1,10.0217085,16.582907,1,2396.FCS,normal
N°1,115133,N°1,8.630586,11.450874,1,0396.FCS,normal
N°1,156913,N°1,9.678726,16.256382,1,1108.FCS,normal
N°1,65772,N°1,9.852063,16.53347,1,0764.FCS,normal
N°1,375536,N°1,8.526497,12.438189,1,0924.FCS,aml
N°1,262274,N°1,9.645956,12.482118,1,0716.FCS,normal
N°1,85341,N°1,7.9542146,12.682114,1,0564.FCS,normal
N°1,317816,N°1,9.964514,14.436721,1,0260.FCS,aml
N°1,168864,N°1,8.408504,11.842645,1,2172.FCS,normal
N°1,85104,N°1,10.493839,14.425129,1,0564.FCS,normal
N°1,162084,N°1,8.222761,16.313976,1,2172.FCS,normal
N°1,166012,N°1,10.065717,13.439434,1,2172.FCS,normal
N°1,261622,N°1,7.72999,13.713997,1,0716.FCS,normal
N°1,258802,N°1,8.226317,13.483362,1,0716.FCS,normal
N°1,448097,N°1,9.130598,18.102978,1,1884.FCS,aml
N°1,198996,N°1,8.840185,16.643682,1,2180.FCS,normal
N°1,446541,N°1,7.2952805,15.070157,1,1884.FCS,aml
N°1,162574,N°1,10.775265,14.1073675,1,2172.FCS,normal
N°1,150448,N°1,7.335251,13.889527,1,2684.FCS,normal
N°1,482457,N°1,8.4151945,13.226025,1,2508.FCS,aml
N°1,221503,N°1,6.899928,14.715041,1,0028.FCS,normal
N°1,152125,N°1,7.640967,15.303132,1,2420.FCS,normal
N°1,230932,N°1,8.670774,17.51642,1,2476.FCS,normal
N°1,136665,N°1,7.7031336,13.837433,1,2548.FCS,normal
N°1,93641,N°1,10.846015,14.676311,1,1492.FCS,normal
N°1,181173,N°1,10.392968,14.4779215,1,2756.FCS,normal
N°1,177822,N°1,9.35278,15.836918,1,2756.FCS,normal
N°1,15309,N°1,6.3042994,13.966424,1,1508.FCS,normal
N°1,237185,N°1,8.42106,11.993657,1,1036.FCS,normal
N°1,137659,N°1,11.236101,13.451408,1,2548.FCS,normal
N°1,265884,N°1,10.856372,15.6182165,1,0428.FCS,normal
N°1,199055,N°1,8.963418,17.800135,1,2180.FCS,normal
N°1,67597,N°1,10.804845,15.182904,1,1860.FCS,normal
N°1,251796,N°1,10.970083,15.925329,1,0780.FCS,normal
N°1,66392,N°1,10.566307,13.373839,1,1860.FCS,normal
N°1,100549,N°1,7.555076,13.806512,1,1532.FCS,normal
N°1,22937,N°1,8.56504,14.41514,1,0724.FCS,normal
N°1,155771,N°1,9.345526,15.259112,1,1108.FCS,normal
N°1,321426,N°1,8.626353,15.706363,1,0260.FCS,aml
N°1,230910,N°1,10.106208,16.389307,1,2476.FCS,normal
N°1,172648,N°1,7.533869,11.747461,1,0692.FCS,normal
N°1,162295,N°1,7.885148,11.745592,1,2172.FCS,normal
N°1,290044,N°1,11.625401,13.486269,1,2772.FCS,normal
N°1,146716,N°1,8.543412,11.478207,1,2684.FCS,normal
N°1,134963,N°1,7.65798,13.654271,1,1276.FCS,normal
N°1,4453,N°1,13.006823,13.88286,1,1572.FCS,normal
N°1,108630,N°1,10.973486,15.248881,1,1644.FCS,normal
N°1,33896,N°1,10.589904,15.29305,1,2396.FCS,normal
N°1,78197,N°1,8.159028,11.865944,1,1628.FCS,normal
N°1,198739,N°1,8.099262,12.6749935,1,2180.FCS,normal
N°1,150103,N°1,9.101233,14.36659,1,2684.FCS,normal
N°1,20695,N°1,7.4181857,13.834164,1,0724.FCS,normal
N°1,24585,N°1,6.959735,12.825921,1,0724.FCS,normal
N°1,200585,N°1,8.119902,14.162969,1,2180.FCS,normal
N°1,157559,N°1,10.837895,15.152831,1,1108.FCS,normal
N°1,378546,N°1,10.101886,13.613571,1,0932.FCS,aml
N°1,227762,N°1,9.242361,11.0553465,1,2476.FCS,normal
N°1,240505,N°1,8.897527,11.669422,1,2020.FCS,normal
N°1,179955,N°1,8.086023,15.804706,1,2756.FCS,normal
N°1,228722,N°1,6.6025257,13.812008,1,2476.FCS,normal
N°1,273124,N°1,9.751937,14.618773,1,0420.FCS,normal
N°1,20409,N°1,10.509613,14.626942,1,0724.FCS,normal
N°1,105392,N°1,8.610673,11.950095,1,1644.FCS,normal
N°1,140645,N°1,11.87721,14.104306,1,2548.FCS,normal
N°1,125073,N°1,10.234385,15.181781,1,1452.FCS,normal
N°1,259481,N°1,9.238972,14.635219,1,0716.FCS,normal
N°1,123468,N°1,10.766481,13.406599,1,0060.FCS,normal
N°1,230011,N°1,8.660528,18.13695,1,2476.FCS,normal
N°1,17906,N°1,9.597868,15.558199,1,1508.FCS,normal
N°1,79405,N°1,7.0780773,13.079344,1,1628.FCS,normal
N°1,178458,N°1,8.221577,15.538191,1,2756.FCS,normal
N°1,153750,N°1,7.6952415,16.145817,1,2420.FCS,normal
N°1,196935,N°1,7.4441247,14.782941,1,2180.FCS,normal
N°1,154630,N°1,11.259934,15.421637,1,2420.FCS,normal
N°1,155048,N°1,12.160798,13.326835,1,2420.FCS,normal
N°1,160518,N°1,9.043564,10.4766445,1,1108.FCS,normal
N°1,146120,N°1,6.981359,14.214767,1,2684.FCS,normal
N°1,137065,N°1,8.173592,13.227587,1,2548.FCS,normal
N°1,289753,N°1,10.960374,14.672478,1,2772.FCS,normal
N°1,97031,N°1,7.297507,14.891806,1,1532.FCS,normal
N°1,67575,N°1,7.6771765,13.564133,1,1860.FCS,normal
N°1,74077,N°1,9.806199,12.300564,1,1788.FCS,normal
N°1,2152,N°1,8.790051,11.106304,1,1572.FCS,normal
N°1,249197,N°1,9.645551,16.804033,1,0980.FCS,normal
N°1,122788,N°1,7.6698303,14.053314,1,0060.FCS,normal
N°1,17350,N°1,8.170773,10.3179245,1,1508.FCS,normal
N°1,104098,N°1,12.2142725,13.674818,1,1644.FCS,normal
N°1,140438,N°1,9.966894,14.762682,1,2548.FCS,normal
N°1,230132,N°1,10.834507,11.3323965,1,2476.FCS,normal
N°1,149841,N°1,8.850649,13.417801,1,2684.FCS,normal
N°1,74590,N°1,9.063025,14.275579,1,1788.FCS,normal
N°1,2123,N°1,12.318323,15.246061,1,1572.FCS,normal
N°1,42651,N°1,11.384564,15.597018,1,0236.FCS,normal
N°1,237863,N°1,9.630566,16.051785,1,1036.FCS,normal
N°1,188830,N°1,11.7398,13.375431,1,1260.FCS,normal
N°1,138567,N°1,8.878288,11.410628,1,2548.FCS,normal
N°1,154736,N°1,9.375793,15.229193,1,2420.FCS,normal
N°1,264121,N°1,10.440967,16.136555,1,0428.FCS,normal
N°1,231654,N°1,12.387651,14.636177,1,2476.FCS,normal
N°1,113237,N°1,7.22845,12.7524605,1,0396.FCS,normal
N°1,202778,N°1,6.875422,14.181535,1,2556.FCS,normal
N°1,281252,N°1,8.345472,14.284896,1,1660.FCS,normal
N°1,321126,N°1,9.879648,13.503186,1,0260.FCS,aml
N°1,288500,N°1,9.558698,16.120722,1,2772.FCS,normal
N°1,105674,N°1,8.495265,16.72284,1,1644.FCS,normal
N°1,123331,N°1,7.0576186,13.188957,1,0060.FCS,normal
N°1,108051,N°1,11.294373,14.194598,1,1644.FCS,normal
N°1,225724,N°1,7.4877977,13.687015,1,0028.FCS,normal
N°1,24772,N°1,8.079703,15.132086,1,0724.FCS,normal
N°1,197303,N°1,7.980685,10.990107,1,2180.FCS,normal
N°1,137281,N°1,10.750897,12.914323,1,2548.FCS,normal
N°1,39624,N°1,8.786922,17.525782,1,0236.FCS,normal
N°1,180663,N°1,8.233013,15.521847,1,2756.FCS,normal
N°1,266649,N°1,12.328974,14.572883,1,0428.FCS,normal
N°1,210531,N°1,8.762759,10.919195,1,2524.FCS,normal
N°1,121608,N°1,7.457227,13.373215,1,0060.FCS,normal
N°1,26603,N°1,7.187039,13.210775,1,0724.FCS,normal
N°1,259026,N°1,7.579749,13.338248,1,0716.FCS,normal
N°1,281423,N°1,9.644026,15.782233,1,1660.FCS,normal
N°1,15644,N°1,10.165557,14.354397,1,1508.FCS,normal
N°1,127992,N°1,10.4234705,12.792849,1,1452.FCS,normal
N°1,411241,N°1,9.873358,14.342909,1,1388.FCS,aml
N°1,273593,N°1,9.792254,14.0681925,1,0420.FCS,normal
N°1,267212,N°1,7.437041,14.241342,1,0428.FCS,normal
N°1,94514,N°1,7.3424754,16.072577,1,1492.FCS,normal
N°1,249095,N°1,9.1938305,16.781006,1,0980.FCS,normal
N°1,278724,N°1,8.866186,15.044472,1,0164.FCS,normal
N°1,3755,N°1,9.960993,17.814262,1,1572.FCS,normal
N°1,296938,N°1,10.082472,17.738413,1,1700.FCS,normal
N°1,372335,N°1,8.538657,13.759197,1,0924.FCS,aml
N°1,3563,N°1,7.777385,13.67775,1,1572.FCS,normal
N°1,236427,N°1,9.088391,13.134587,1,1036.FCS,normal
N°1,281169,N°1,11.538506,15.100209,1,1660.FCS,normal
N°1,93299,N°1,11.220433,13.888177,1,1492.FCS,normal
N°1,102044,N°1,7.5108294,15.046317,1,1532.FCS,normal
N°1,40331,N°1,9.186379,12.535283,1,0236.FCS,normal
N°1,141997,N°1,8.838345,11.170691,1,2548.FCS,normal
N°1,215916,N°1,9.496659,17.41225,1,1052.FCS,normal
N°1,22047,N°1,7.6005836,13.648782,1,0724.FCS,normal
N°1,199154,N°1,9.043565,10.695281,1,2180.FCS,normal
N°1,103525,N°1,8.204689,14.050754,1,1644.FCS,normal
N°1,321113,N°1,8.675417,17.355032,1,0260.FCS,aml
N°1,179894,N°1,7.9806542,12.438761,1,2756.FCS,normal
N°1,374403,N°1,12.140143,13.359333,1,0924.FCS,aml
N°1,26103,N°1,8.297598,13.587374,1,0724.FCS,normal
N°1,51140,N°1,9.652996,16.047256,1,0100.FCS,normal
N°1,128086,N°1,9.297616,14.641063,1,1452.FCS,normal
N°1,479210,N°1,8.386753,12.48325,1,2508.FCS,aml
N°1,221818,N°1,12.727773,13.888756,1,0028.FCS,normal
N°1,138638,N°1,7.249336,12.998052,1,2548.FCS,normal
N°1,177073,N°1,9.459414,15.19249,1,2756.FCS,normal
N°1,73272,N°1,8.950082,11.539311,1,1788.FCS,normal
N°1,131304,N°1,8.647234,12.017533,1,1276.FCS,normal
N°1,238136,N°1,7.9617553,15.189843,1,1036.FCS,normal
N°1,366275,N°1,10.895973,15.056115,1,0836.FCS,aml
N°1,6108,N°1,9.871152,17.420176,1,1572.FCS,normal
N°1,154004,N°1,8.394871,9.39608,1,2420.FCS,normal
N°1,5522,N°1,10.017283,17.762747,1,1572.FCS,normal
N°1,110832,N°1,9.0157,12.842262,1,1644.FCS,normal
N°1,141134,N°1,7.447775,13.816943,1,2548.FCS,normal
N°1,129025,N°1,7.6493807,14.84118,1,1452.FCS,normal
N°1,129737,N°1,10.008195,10.881889,1,1452.FCS,normal
N°1,73532,N°1,9.823082,14.692588,1,1788.FCS,normal
N°1,136282,N°1,8.899381,15.865498,1,1276.FCS,normal
N°1,223366,N°1,7.78509,13.917661,1,0028.FCS,normal
N°1,64951,N°1,10.187931,11.280554,1,0764.FCS,normal
N°1,139203,N°1,6.806805,14.378269,1,2548.FCS,normal
N°1,227420,N°1,9.517818,17.161827,1,2476.FCS,normal
N°1,60452,N°1,10.028854,14.596964,1,0764.FCS,normal
N°1,219738,N°1,7.897664,12.025683,1,1052.FCS,normal
N°1,141727,N°1,8.781178,15.91549,1,2548.FCS,normal
N°1,33479,N°1,12.715305,13.889502,1,2396.FCS,normal
N°1,224173,N°1,12.721496,14.474812,1,0028.FCS,normal
N°1,32887,N°1,10.916259,15.771416,1,2396.FCS,normal
N°1,285349,N°1,7.2961473,14.325645,1,1660.FCS,normal
N°1,138805,N°1,8.184262,15.68044,1,2548.FCS,normal
N°1,104803,N°1,10.855244,15.87025,1,1644.FCS,normal
N°1,199416,N°1,9.540532,15.095174,1,2180.FCS,normal
N°1,36107,N°1,9.783401,15.600803,1,2396.FCS,normal
N°1,75631,N°1,7.667497,12.811827,1,1788.FCS,normal
N°1,263161,N°1,9.543901,16.597147,1,0428.FCS,normal
N°1,8081,N°1,11.431794,14.544171,1,0316.FCS,normal
N°1,129679,N°1,7.5711107,14.254095,1,1452.FCS,normal
N°1,275159,N°1,9.851582,14.536329,1,0420.FCS,normal
N°1,296090,N°1,12.706115,13.705087,1,1700.FCS,normal
N°1,233405,N°1,9.657722,15.938428,1,1036.FCS,normal
N°1,155395,N°1,9.587814,11.194703,1,2420.FCS,normal
N°1,137756,N°1,9.317178,13.6493635,1,2548.FCS,normal
N°1,114626,N°1,10.097173,10.926539,1,0396.FCS,normal
N°1,107840,N°1,8.384785,15.243097,1,1644.FCS,normal
N°1,134283,N°1,9.490615,14.250013,1,1276.FCS,normal
N°1,377252,N°1,11.423681,14.059297,1,0924.FCS,aml
N°1,153188,N°1,9.75503,14.721489,1,2420.FCS,normal
N°1,158487,N°1,7.1097913,13.740791,1,1108.FCS,normal
N°1,90510,N°1,8.529873,14.137387,1,1340.FCS,normal
N°1,254315,N°1,9.031029,18.01026,1,0780.FCS,normal
N°1,151342,N°1,11.01379,15.361513,1,2420.FCS,normal
N°1,106916,N°1,11.63425,15.21684,1,1644.FCS,normal
N°1,248687,N°1,10.019718,17.27165,1,0980.FCS,normal
N°1,150667,N°1,7.54834,14.35458,1,2684.FCS,normal
N°1,237551,N°1,7.6365,12.725998,1,1036.FCS,normal
N°1,219386,N°1,6.443544,14.074144,1,1052.FCS,normal
N°1,6847,N°1,12.181953,13.872782,1,0316.FCS,normal
N°1,147995,N°1,11.275955,13.547954,1,2684.FCS,normal
N°1,207465,N°1,8.530068,16.512552,1,2556.FCS,normal
N°1,139526,N°1,7.501365,13.080107,1,2548.FCS,normal
N°1,120006,N°1,9.064786,16.585125,1,0060.FCS,normal
N°1,195190,N°1,10.498414,12.323738,1,0540.FCS,normal
N°1,31701,N°1,10.891848,16.402168,1,0876.FCS,normal
N°1,330634,N°1,8.150776,16.10279,1,0388.FCS,aml
N°1,227227,N°1,9.330979,15.809515,1,2476.FCS,normal
N°1,152601,N°1,8.077647,15.719269,1,2420.FCS,normal
N°1,370439,N°1,9.6189575,13.7836485,1,0836.FCS,aml
N°1,145811,N°1,6.8984327,13.905399,1,2684.FCS,normal
N°1,416399,N°1,8.426393,16.30136,1,1636.FCS,aml
N°1,157950,N°1,10.122865,15.02286,1,1108.FCS,normal
N°1,160257,N°1,6.972028,14.424758,1,1108.FCS,normal
N°1,97579,N°1,9.482783,16.431692,1,1532.FCS,normal
N°1,264519,N°1,7.7910624,15.6718645,1,0428.FCS,normal
N°1,124503,N°1,9.265475,12.055977,1,1452.FCS,normal
N°1,23413,N°1,7.432482,13.683691,1,0724.FCS,normal
N°1,127440,N°1,9.4411545,15.78549,1,1452.FCS,normal
N°1,65772,N°1,9.852063,16.53347,1,0764.FCS,normal
N°1,19468,N°1,6.953645,12.973463,1,1508.FCS,normal
N°1,168407,N°1,8.103158,15.391976,1,2172.FCS,normal
N°1,448113,N°1,6.711403,13.154933,1,1884.FCS,aml
N°1,84269,N°1,9.20173,15.716014,1,0564.FCS,normal
N°1,146710,N°1,8.095692,12.076153,1,2684.FCS,normal
N°1,254267,N°1,9.219858,15.741761,1,0780.FCS,normal
N°1,257613,N°1,9.647434,16.651058,1,0716.FCS,normal
N°1,344097,N°1,9.1336,15.054325,1,0700.FCS,aml
N°1,234141,N°1,8.913352,13.777918,1,1036.FCS,normal
N°1,257746,N°1,9.787762,14.228579,1,0716.FCS,normal
N°1,95304,N°1,8.65021,14.264086,1,1492.FCS,normal
N°1,2619,N°1,12.255706,14.641172,1,1572.FCS,normal
N°1,191102,N°1,9.019982,12.377699,1,1260.FCS,normal
N°1,193091,N°1,8.766461,11.497822,1,0540.FCS,normal
N°1,157284,N°1,9.45899,11.674057,1,1108.FCS,normal
N°1,140108,N°1,7.724882,12.948861,1,2548.FCS,normal
N°1,189233,N°1,10.849494,16.694263,1,1260.FCS,normal
N°1,104636,N°1,10.220409,10.484752,1,1644.FCS,normal
N°1,225469,N°1,9.042308,18.28297,1,0028.FCS,normal
N°1,272890,N°1,7.5742645,13.097976,1,0420.FCS,normal
N°1,290832,N°1,7.24187,13.642627,1,2772.FCS,normal
N°1,11417,N°1,8.012064,10.367519,1,0316.FCS,normal
N°1,211671,N°1,8.2759285,11.843285,1,2524.FCS,normal
N°1,270992,N°1,8.910042,14.8139,1,0420.FCS,normal
N°1,135046,N°1,9.549127,16.485567,1,1276.FCS,normal
N°1,195498,N°1,8.25231,12.813352,1,0540.FCS,normal
N°1,224655,N°1,11.23947,16.32577,1,0028.FCS,normal
N°1,123877,N°1,10.792393,13.538167,1,0060.FCS,normal
N°1,155203,N°1,8.598324,11.907836,1,2420.FCS,normal
N°1,156605,N°1,9.800867,16.413086,1,1108.FCS,normal
N°1,72651,N°1,9.087947,11.327978,1,1860.FCS,normal
